worm_id,cam_id,well_id,recording_id,timestamp,experiment_id,stage_2_frames,stage_3_frames,stage_4_frames,stage_5_frames,roam_mean,roam_std,roam_median,roam_p10,roam_p90,roam_early_mean,roam_mid_mean,roam_late_mean,roam_slope,speed_1s_rows,speed_1s_col1_mean,speed_1s_col1_std,speed_1s_col1_median,speed_1s_col1_p10,speed_1s_col1_p90,speed_1s_col2_mean,speed_1s_col2_std,speed_1s_col2_median,speed_1s_col2_p10,speed_1s_col2_p90,speed_1s_col3_mean,speed_1s_col3_std,speed_1s_col3_median,speed_1s_col3_p10,speed_1s_col3_p90,speed_10s_avg_rows,speed_10s_avg_col1_mean,speed_10s_avg_col1_std,speed_10s_avg_col1_median,speed_10s_avg_col1_p10,speed_10s_avg_col1_p90,speed_10s_avg_col2_mean,speed_10s_avg_col2_std,speed_10s_avg_col2_median,speed_10s_avg_col2_p10,speed_10s_avg_col2_p90,speed_10s_avg_col3_mean,speed_10s_avg_col3_std,speed_10s_avg_col3_median,speed_10s_avg_col3_p10,speed_10s_avg_col3_p90,days_alive
cam040_w5,40,5,CAM040_2025-12-04-132455,2025-12-04-132455,SI216_2025-04-12,137160,100440,100440,116640,0.15586692183062195,0.20350214389653293,0.05899925317401045,0.0,0.4764770240700223,0.2646913874657687,0.05682654834448335,0.14608282968161385,-0.00032537600874453184,627450,1.5593747486770289,2.0823393495891183,0.8296070570683163,0.16494760600578304,3.7948571603487196,57.30325351338544,62.64010946497971,22.660534323179913,2.572312202322173,165.5594914870401,3.1394214678460437,1.5173779711173392,3.0,1.0,5.0,627450,1.5593185508302292,1.5198177871986227,1.0672178392638647,0.37686632579828916,3.355617324136133,57.30029896409222,31.439654440881558,54.85963261358715,14.445650202851962,102.51709262146885,3.139278030121922,1.517469916053499,3.0,1.0,5.0,13.0
cam040_w6,40,6,CAM040_2025-12-04-132455,2025-12-04-132455,SI216_2025-04-12,127440,104760,108000,122040,0.11786694378813312,0.17990916025705764,0.028658271819366043,0.0,0.40618353940760754,0.1778158749044808,0.07369377638721467,0.10209118007270386,-0.000161509575905764,635010,1.3694922076877576,1.8470650050396609,0.6962657710037614,0.16486904703388938,3.472793471715804,65.63354212226541,64.15815968965235,34.137592844673655,3.177814850913515,167.88304394044425,3.1700760617943025,1.4897601093545982,3.0,1.0,5.0,635010,1.3694332984100344,1.3321421912606217,0.9085578336623222,0.3592952264564326,2.9931772667272174,65.63010627149697,32.76442416298017,64.1518231384241,20.95272773256288,111.64255031756261,3.169934331742807,1.4898555600685919,3.0,1.0,5.0,11.0
cam228_w2,228,2,CAM228_2025-12-04-145103,2025-12-04-145103,SI216_2025-04-12,133920,89640,95040,114480,0.07224526123434759,0.13468801070047562,0.009829619921363041,0.0,0.2600955275727313,0.08798399789445979,0.048950919766284746,0.07980086604229827,3.565517846817168e-05,605850,1.4868929230279098,2.0029135944107566,0.7970637338072256,0.21970198470227387,3.528285454538189,71.64159135830037,63.061471404091755,48.47447662450773,4.460499385375654,167.858842798098,3.169348848724932,1.5274792037434795,3.0,1.0,5.0,605850,1.486853223952208,1.4413731181886642,0.99635520215898,0.4639441028704493,3.0772303486446413,71.63709502545173,30.759579654486444,71.12510842773497,30.966852580350064,112.77718966489859,3.1692002971032434,1.5275767070525774,3.0,1.0,5.0,6.0
cam228_w6,228,6,CAM228_2025-12-04-145103,2025-12-04-145103,SI216_2025-04-12,125280,90720,89640,105840,0.0572415052076904,0.13342773186088036,0.005649717514124294,0.0,0.14861380576806332,0.11111185474782995,0.019341698353476915,0.041270962521764334,-0.00013309955084480046,584250,1.344527330793086,1.66402457607452,0.8246168358929269,0.23544460873402034,3.074805095319966,72.05530789837437,61.4316568385613,52.11955854819585,4.918070803215099,166.1607736515755,3.1885494223363287,1.5302117369858639,3.0,1.0,5.0,584250,1.3444262061792736,1.0686117910459827,1.0147020793545007,0.5262423991076902,2.529266645012275,72.05233913560069,28.2548354694104,72.12536399296764,35.115691196004356,109.24493584353215,3.188395378690629,1.530314596862414,3.0,1.0,5.0,6.0
cam229_w1,229,1,CAM229_2025-12-04-145148,2025-12-04-145148,SI216_2025-04-12,117720,93960,97200,111240,0.12556500386681382,0.19255644765902402,0.03386886669561442,0.0,0.3920968769917145,0.1856180579726589,0.09133552632415998,0.09974142730362255,-0.0002520127431741623,592890,1.450425202663958,1.9190626397464674,0.7606131873119526,0.19699683788379824,3.579042761815442,64.93505492231075,61.17919131902784,38.07912576330867,3.854111630385019,164.02897659057163,3.2149471234124376,1.503271148905179,3.0,1.0,5.0,592890,1.4503517099834435,1.3917430311163226,0.9874948865480502,0.39748550127777577,3.1178027046004333,64.93293026800872,31.137493756001998,64.26831512190938,22.171197651052164,107.2370334623377,3.214795324596468,1.5033769918261002,3.0,1.0,5.0,9.0
cam229_w2,229,2,CAM229_2025-12-04-145148,2025-12-04-145148,SI216_2025-04-12,126360,92880,92880,114480,0.1198920752964043,0.1919503267977122,0.024390243902439025,0.0,0.3940005354987107,0.14022479994465328,0.097497527249859,0.12195389869470066,-4.079460104396793e-05,599370,1.418222018290041,2.042741035694844,0.7457177460040318,0.1913125642080035,3.4487648181144865,64.93311734077771,61.093753113121416,38.41155362514538,3.8454931031089323,163.9873717479438,3.191000550578107,1.5185118593972788,3.0,1.0,5.0,599370,1.418153387967798,1.395483502583475,0.9526300223249521,0.3887333484777913,2.993004184255617,64.9292712334453,31.396167687199963,64.67751701873675,21.24016433463616,107.27991778922257,3.1908503929125582,1.5186131395955853,3.0,1.0,5.0,9.0
cam231_w1,231,1,CAM231_2025-12-04-134115,2025-12-04-134115,SI216_2025-04-12,130680,101520,96120,112320,0.08218323031295381,0.16151131976146105,0.007352941176470588,0.0,0.26880385722759237,0.15205695214868856,0.045073395037197754,0.04941934375297508,-0.0003168410304166222,613410,1.5477826549780083,1.714110846447054,1.0504951918660619,0.2895800442032705,3.4088774153744317,73.60219546188554,61.815349506265825,54.40029433047105,5.255965441167649,167.76093011967248,3.154937154594806,1.517720422922481,3.0,1.0,5.0,613410,1.5477102010010644,1.1717570796388554,1.1803646814788373,0.6766347403177823,2.8329991431509103,73.59826821925813,28.749318152146582,74.76936258174385,34.5318843636673,110.15731174665149,3.15479043380447,1.5178159507275952,3.0,1.0,5.0,8.0
cam231_w6,231,6,CAM231_2025-12-04-134115,2025-12-04-134115,SI216_2025-04-12,167400,89640,93960,113400,0.07251548464677313,0.15136546166766315,0.0039079461571862786,0.0,0.22658816429564976,0.11482101056758008,0.05786926326789474,0.044856180104844524,-0.00014926821182189987,637170,1.5002401175009223,1.694668913799554,1.040051933568068,0.276311653110504,3.253784560093669,78.17265281831574,62.901335872028014,61.817720289467275,6.003580850670761,170.40092048501222,3.0542398418004613,1.5656681368158214,3.0,1.0,5.0,637170,1.5001774200382803,1.1466217026905332,1.127560559315571,0.6662652595045887,2.7704448458094646,78.16737521004022,29.42743575550751,80.39575932460082,37.85489140847512,114.67049605166079,3.0540985922124393,1.5657482024193847,3.0,1.0,5.0,6.0
cam241_w1,241,1,CAM241_2025-12-04-134142,2025-12-04-134142,SI216_2025-04-12,126360,87480,101520,109080,0.08155629735357853,0.14554929640888425,0.011724137931034483,0.0,0.2521243977222952,0.09462226198188194,0.08267866234130322,0.0673679677375504,-1.72867642352879e-05,597210,1.4886504487084424,1.8436025685906061,0.8771111234179254,0.24840362302998253,3.383649521296034,69.87517909937706,61.04432094772691,48.112184503830946,4.682699330629199,165.1256022371137,3.1916913648465366,1.5152563134569743,3.0,1.0,5.0,597210,1.488618717328435,1.3675434201042562,1.0523829829780502,0.5265317349349773,2.8768622769087884,69.87081954617832,29.924991557703642,70.2710125338354,29.34547074254746,108.84790556939808,3.1915406640880093,1.515358247002852,3.0,1.0,5.0,4.0
cam245_w3,245,3,CAM245_2025-12-04-145116,2025-12-04-145116,SI216_2025-04-12,139320,100440,96120,116640,0.061434998251353796,0.10263446089088134,0.016192560175054705,0.0,0.17417399667708525,0.07457445115126624,0.05216993826656875,0.057560605336226395,-2.21393432496269e-05,625290,1.1832381667666734,1.4371891755809774,0.6470095566750705,0.1507745681801054,2.9018030993838737,65.45381889835959,63.55259887209,34.763688540455504,3.3050709698841856,167.1161675772165,3.1329942906491386,1.5251311537197918,3.0,1.0,5.0,625290,1.183220109298318,0.986831002404671,0.892006972909158,0.321220513289422,2.408134045806778,65.44872058089753,30.166195547979967,62.453643341553175,27.463691140646997,109.995740662535,3.1328503574341506,1.5252223407140335,3.0,1.0,5.0,9.0
cam302_w3,302,3,CAM302_2025-12-04-140405,2025-12-04-140405,SI216_2025-04-12,111240,86400,96120,110160,0.09396428308566719,0.17796870312542856,0.008097165991902834,0.0,0.3393386665442401,0.16837279878871664,0.04524805691636645,0.0682719935519185,-0.0003488643762958085,576690,1.168848824190619,1.4960302353700132,0.6411300929736374,0.12426767804046503,2.8710486887274818,64.87697135211391,63.36970528163463,35.447723252047346,2.116271342813453,166.06243415224787,3.254694896738282,1.4986687773232859,3.0,1.0,5.0,576690,1.1688072179031224,1.1029628422855287,0.850016369935138,0.328177787065381,2.3599937515860385,64.87282406087822,33.90220070988898,64.815282977865,15.623792286038029,111.37500586592056,3.25453883368881,1.4987820661373663,3.0,1.0,5.0,6.0
cam302_w4,302,4,CAM302_2025-12-04-140405,2025-12-04-140405,SI216_2025-04-12,132840,93960,91800,109080,0.09835557401379477,0.17780818451211786,0.017170891251022075,0.0,0.3687005649717515,0.1437161373258625,0.09210225990373053,0.05924832481179129,-0.0002741073306950805,600450,1.2849592891366517,6.983607232952304,0.6567545460495914,0.1561352658940082,3.0419910879459486,66.60975000991476,63.17651572857955,37.92824857090469,3.4723157069396744,166.79924779124377,3.158281289033225,1.5326664490306257,3.0,1.0,5.0,600450,1.2849039031159175,2.4278445228978,0.8719732221003916,0.3529432410990981,2.5489843591113623,66.60693659476354,31.278251826241927,65.38109152862665,24.833863171689334,110.76261525469373,3.1581314014489132,1.5327634138895967,3.0,1.0,5.0,6.0
cam304_w1,304,1,CAM304_2025-12-04-142235,2025-12-04-142235,SI216_2025-04-12,180360,91800,90720,113400,0.1052276689614146,0.18205070617874242,0.025376344086021504,0.0,0.32917575228957696,0.16561961965552713,0.05386998879542202,0.09619339843329468,-0.000179229207744631,649050,2.672863590624431,24.44491372588932,0.6849988436760017,0.16909350932310194,3.4877949130275665,68.7020525300814,63.05385158615519,42.9356766453695,3.8103720399447414,167.41348952210063,3.009983822509822,1.5787449341505364,3.0,1.0,5.0,649050,2.672730209035027,9.503928503486753,0.9622369812517885,0.3305942243675512,3.63346940213346,68.69792529351857,31.926588326444673,66.61117951255426,26.78363553573332,112.37838220346029,3.0098451583082966,1.5788189964901966,3.0,1.0,5.0,6.0
cam304_w4,304,4,CAM304_2025-12-04-142235,2025-12-04-142235,SI216_2025-04-12,200880,103680,92880,109080,0.1114645827685913,0.1725473187707375,0.03130841121495327,0.0,0.33430481471262335,0.15304401170472548,0.0776604191365387,0.10368931746450966,-0.00030528013253931286,679290,7.826271869229933,50.95259861850383,0.6430907592524726,0.15685798596020303,3.7943924885595983,66.85924901309299,61.682498773229405,41.65400609146704,3.576964333971105,164.5960947688187,2.9252749194011396,1.5836515887436147,3.0,1.0,5.0,679290,7.822605214954715,25.998382310241375,0.9607194249937214,0.32812275536148716,4.677371283557669,66.85490468833937,30.281294370876417,66.32071446660265,26.06801806711,107.64666933651041,2.9251424281234817,1.5837150485265745,3.0,1.0,5.0,3.0
cam307_w6,307,6,CAM307_2025-12-04-140319,2025-12-04-140319,SI216_2025-04-12,120960,95040,98280,110160,0.09930859773235158,0.15829834351720484,0.02377179080824089,0.0,0.2939778129952457,0.14022997093903486,0.06649016821832988,0.09120565403968996,-0.00011678615125847816,597210,1.3554132222654618,1.801623575399416,0.6685784676424804,0.14326004795345587,3.4164926987803037,62.75615778488502,63.41504327391836,29.81951194641297,3.0761568508487938,166.4033585208732,3.1989250012558395,1.5071414032782073,3.0,1.0,5.0,597210,1.3553395477415306,1.3431759781200856,0.9290642633484429,0.29127325468541304,2.940983903540889,62.75225936793726,30.877867518812497,59.71252085786956,23.2685122287141,108.16764962594613,3.1987743004973126,1.5072446088783082,3.0,1.0,5.0,14.0
cam308_w3,308,3,CAM308_2025-12-04-142259,2025-12-04-142259,SI216_2025-04-12,117720,88560,86400,106920,0.08233209849690132,0.14149541051968445,0.027405991077119184,0.0,0.21811658078663962,0.08112474100960347,0.07110926615158106,0.09476228832951945,4.293448324125595e-05,572370,1.2282782495298208,1.8470296770255232,0.6097703154700306,0.14420812750807405,2.9431983025713078,63.646404280033835,62.85309302974778,32.87537590646636,3.152880812749389,165.79310192953474,3.224540070234289,1.5235810946979444,3.0,1.0,5.0,572370,1.2281925835275544,1.3403729393097834,0.8101508445522854,0.3017097662657839,2.5731305738441175,63.64331577307979,30.64580528583325,60.72459498840843,24.355054510788456,108.06584128484937,3.224382829288747,1.5236902603300826,3.0,1.0,5.0,6.0
cam308_w5,308,5,CAM308_2025-12-04-142259,2025-12-04-142259,SI216_2025-04-12,127440,99360,91800,104760,0.10157706490999868,0.17187276047723066,0.023327464788732395,0.0,0.3324962872501295,0.1541678435915143,0.053607027235176595,0.09695632390330522,-0.00018134304211078566,596130,1.3618986712054295,1.8739402996174204,0.6557715199392826,0.13583656804812003,3.494096834384001,61.94267931978292,62.84316500337838,29.98432454753742,2.6998896925837554,165.47071824432794,3.1612399979870163,1.5267297341262962,3.0,1.0,5.0,596130,1.3618277847472788,1.353731298536806,0.9002395702026645,0.29080435982821495,3.040057204975527,61.93828301195529,30.38814385701407,60.6053013611776,21.48966146268397,104.59661323480849,3.1610890242061296,1.526828073905071,3.0,1.0,5.0,11.0
cam309_w1,309,1,CAM309_2025-12-04-132759,2025-12-04-132759,SI216_2025-04-12,122040,86400,88560,112320,0.08871259754771814,0.1624724366037817,0.01736806947227789,0.0,0.2889169858025504,0.1500208065503765,0.049826403480165156,0.0662905826126127,-0.00024118328021106237,582090,1.1797359559323255,1.5949873421175484,0.6158412886494342,0.1436655659978163,2.910059400409134,63.73672971135188,62.5209768879013,33.47747978789292,3.3357880139649354,165.30894328736792,3.21893521620368,1.522968562499853,3.0,1.0,5.0,582090,1.1797179406083138,1.0925448536967903,0.854724914243699,0.30382247640140675,2.432652367867789,63.73223840587769,29.06002879504164,62.39746580737045,25.43473504855575,104.63700337908026,3.218780600937999,1.5230753796249537,3.0,1.0,5.0,14.0
cam309_w3,309,3,CAM309_2025-12-04-132759,2025-12-04-132759,SI216_2025-04-12,127440,88560,84240,111240,0.10260962429994133,0.14385387244931616,0.035924617196702,0.0,0.3099915640021647,0.13546746423216233,0.06265632026040124,0.10970508840726043,-1.4419810046210336e-05,584250,1.457049379983152,2.9069661371385442,0.7394161256420855,0.16287828385304767,3.5672539924042472,61.94346362297884,62.795542502717026,29.87772254231333,2.940963207294677,165.61862231014817,3.1940949935815146,1.536150949409464,3.0,1.0,5.0,584250,1.4570067200518346,1.5790299114364075,0.9954029596053667,0.34516142223216423,3.0731622049260934,61.939517285735896,30.35014071411584,59.39802861174309,22.848851080225668,106.02140208432263,3.1939409499358153,1.536253967693004,3.0,1.0,5.0,9.0
cam309_w6,309,6,CAM309_2025-12-04-132759,2025-12-04-132759,SI216_2025-04-12,126360,88560,90720,108000,0.08391726291327824,0.1582726371943678,0.015299026425591099,0.0,0.27043908472479916,0.1459248792153441,0.04638610288484986,0.05944080663964075,-0.00022064632738580967,586410,1.2643153092371102,1.8898283946673742,0.670714213269329,0.1570543953000055,3.0343893298905784,63.76038866560265,62.6959678443779,33.179785847789255,3.243435396659431,165.70934916624574,3.191538343479818,1.5293864425226331,3.0,1.0,5.0,586410,1.264209955531756,1.1998713370951601,0.911666702593281,0.33306459722974274,2.5917450083505043,63.755938924927975,29.48055835239514,61.467570074267776,25.698794507516055,106.08298438521253,3.1913848672430554,1.529489278783386,3.0,1.0,5.0,6.0
cam516_w5,516,5,CAM516_2025-12-04-140349,2025-12-04-140349,SI216_2025-04-12,128520,93960,86400,102600,0.08044464047604862,0.12818773973627703,0.0236013986013986,0.0,0.23132795058408714,0.08511198441851092,0.061616791431537976,0.09460514557809696,4.504844373542863e-05,584250,1.3106318239921322,1.8947415658580578,0.6360755591353584,0.1413066956274648,3.215539139395831,62.834545413565756,63.10393185978798,30.997981910223544,2.827481285364345,165.97260965976704,3.166367137355584,1.5400010082014581,3.0,1.0,5.0,584250,1.3105350601390788,1.3934372095574163,0.8781597866529922,0.3100024988344946,2.720698362666039,62.83199748335459,29.753314159572618,61.10439380977607,24.506712462899685,105.3445971350615,3.1662130937098847,1.5401009955656437,3.0,1.0,5.0,11.0
cam516_w6,516,6,CAM516_2025-12-04-140349,2025-12-04-140349,SI216_2025-04-12,124200,82080,95040,106920,0.06986479088890424,0.12380979589667471,0.013914656771799629,0.0,0.20069474598349987,0.05862659843393551,0.07869321549550852,0.0722745587372687,0.00011456719282165391,581010,1.2862762625707818,1.6984725683027333,0.657992027970287,0.1606862690248815,3.183269429797363,66.3837913437501,63.81076705721923,36.32696158587888,3.311669139819714,167.3508067784237,3.210048019827542,1.525053246318654,3.0,1.0,5.0,581010,1.2862089346997185,1.201509235365841,0.8876511016556194,0.3557796031487257,2.7040667546499986,66.38097330576154,30.09479020796219,65.21803616859702,26.573263789280457,108.6739800793306,3.2098931171580523,1.5251592130745009,3.0,1.0,5.0,6.0
cam537_w2,537,2,CAM537_2025-12-04-132736,2025-12-04-132736,SI216_2025-04-12,144720,96120,88560,114480,0.07970651957070751,0.14905749026515752,0.01484375,0.0,0.2428692493946732,0.06991247731985484,0.09006216470999845,0.07914491668226925,5.695486042204638e-05,502704,0.9327497023133086,1.2260122033056515,0.48400518155550987,0.11695007515182805,2.296552047709272,66.7744057260628,63.758504621775984,37.06134678016297,3.5111780468437916,167.6602118627539,2.69490594862981,1.3948349783607132,3.0,1.0,5.0,502704,0.9326164652783174,0.899870597173975,0.6390291040381033,0.25340259103606005,1.929564308732274,66.76971579518556,31.235970313191046,65.19349560860529,25.550937542793918,111.24268578160816,2.694726916833763,1.3949027665256575,3.0,1.0,5.0,6.0
cam537_w3,537,3,CAM537_2025-12-04-132736,2025-12-04-132736,SI216_2025-04-12,122040,86400,92880,111240,0.15308415070941087,0.20768804858023335,0.07626076260762607,0.0,0.47734135730619065,0.23988921981313646,0.10965912265166215,0.10970410966343391,-0.00042256602094956796,524304,1.3883118214321084,1.826582318483561,0.7513044493192057,0.1392589528310232,3.4084608518186954,57.5497234583732,62.917986034992104,22.75092859535451,2.6322059438013703,166.11893524124915,3.008216607159205,1.4698910658433413,3.0,1.0,5.0,524304,1.3882746809668238,1.3278042212185823,0.9881940691473142,0.2899604276314942,2.9849563964333727,57.543322653756654,31.17257988146797,54.61495377225869,16.321356453501867,103.41634977812484,3.0080449510207816,1.4699893300314784,3.0,1.0,5.0,9.0
